,State,Year,Quater,District,Transaction_count,Transaction_amount
3815,madhya-pradesh,2019,4,462021,1105950,608200651.5174402
3816,madhya-pradesh,2019,4,462022,980305,761376331.7498667
3817,madhya-pradesh,2019,4,462023,973492,815982424.4087061
3818,madhya-pradesh,2019,4,462003,859025,801636587.5680897
3819,madhya-pradesh,2020,1,452005,8311339,16391514714.613842
3820,madhya-pradesh,2020,1,462008,6548078,13044490028.62577
3821,madhya-pradesh,2020,1,462001,2197233,4135614413.401725
3822,madhya-pradesh,2020,1,482001,1675660,3288419374.5668755
3823,madhya-pradesh,2020,1,452001,1568004,1682081172.7628899
3824,madhya-pradesh,2020,1,452010,1519272,1717412983.0519361
3825,madhya-pradesh,2020,1,462021,981968,596828292.4093003
3826,madhya-pradesh,2020,1,462023,973781,866222103.5313101
3827,madhya-pradesh,2020,1,462022,953629,819880210.5237169
3828,madhya-pradesh,2020,1,455001,923744,1429885804.0247233
3829,madhya-pradesh,2020,2,462008,7083405,18733977853.722977
3830,madhya-pradesh,2020,2,452005,7027354,18569853904.900497
3831,madhya-pradesh,2020,2,455001,991925,1616822890.5676188
3832,madhya-pradesh,2020,2,480001,754370,1531783295.94457
3833,madhya-pradesh,2020,2,452010,737841,1149552894.4925904
3834,madhya-pradesh,2020,2,462001,701101,1247621766.3037615
3835,madhya-pradesh,2020,2,462022,666290,731581581.2761979
3836,madhya-pradesh,2020,2,482001,656493,1401864444.3086805
3837,madhya-pradesh,2020,2,482002,566179,956557626.1959183
3838,madhya-pradesh,2020,2,466001,526600,863069994.055345
3839,madhya-pradesh,2020,3,462008,18608188,42836925858.3958
3840,madhya-pradesh,2020,3,452005,6059895,13662742990.190998
3841,madhya-pradesh,2020,3,452010,1520843,2092911874.7978008
3842,madhya-pradesh,2020,3,455001,1413770,2339700967.461785
3843,madhya-pradesh,2020,3,462001,1289565,2421154415.1092215
3844,madhya-pradesh,2020,3,482001,1258497,2665546564.0821686
3845,madhya-pradesh,2020,3,452001,982572,1690061462.937074
3846,madhya-pradesh,2020,3,452016,937996,1493171910.2876134
3847,madhya-pradesh,2020,3,462022,918271,1064260342.2780193
3848,madhya-pradesh,2020,3,482002,897854,1644475543.5609841
3849,madhya-pradesh,2020,4,462008,20637374,44520942803.43779
3850,madhya-pradesh,2020,4,452005,6210457,13040333253.394245
3851,madhya-pradesh,2020,4,452010,2556422,3329001378.928961
3852,madhya-pradesh,2020,4,462001,2187046,3998691301.3604746
3853,madhya-pradesh,2020,4,455001,2091495,3468605469.585371
3854,madhya-pradesh,2020,4,452001,1955323,2956333499.0736675
3855,madhya-pradesh,2020,4,482001,1733750,3424103520.708811
3856,madhya-pradesh,2020,4,452016,1505055,2282925453.891755
3857,madhya-pradesh,2020,4,482002,1446070,2729484076.063352
3858,madhya-pradesh,2020,4,462022,1415361,1654509281.4695334
3859,madhya-pradesh,2021,1,462008,45920869,76097617508.03973
3860,madhya-pradesh,2021,1,452005,12368534,20333650796.901794
3861,madhya-pradesh,2021,1,452010,3157169,3746274998.491168
3862,madhya-pradesh,2021,1,452001,3031347,3622956355.0610266
3863,madhya-pradesh,2021,1,482001,2626795,4524235375.162897
3864,madhya-pradesh,2021,1,462001,2567784,4163932826.9056225
3865,madhya-pradesh,2021,1,455001,2284442,3592982816.355874
3866,madhya-pradesh,2021,1,452016,1784180,2566937156.63353
3867,madhya-pradesh,2021,1,452020,1717447,2091704739.9569988
3868,madhya-pradesh,2021,1,462022,1690582,1841285115.5522735
3869,madhya-pradesh,2021,2,462008,57596018,101902493881.58667
3870,madhya-pradesh,2021,2,452005,15823586,28475955866.25344
3871,madhya-pradesh,2021,2,482001,2855889,5204968517.899942
3872,madhya-pradesh,2021,2,462001,2370403,4281025788.0650344
3873,madhya-pradesh,2021,2,455001,2302486,3993109709.3966684
3874,madhya-pradesh,2021,2,452010,2206070,3293341962.5959606
3875,madhya-pradesh,2021,2,452016,1499795,2613982955.748446
3876,madhya-pradesh,2021,2,482002,1485190,3016062223.170359
3877,madhya-pradesh,2021,2,474003,1462678,3035718857.693515
3878,madhya-pradesh,2021,2,462022,1427896,1878688339.995509
3879,madhya-pradesh,2021,3,462008,74987334,111259178579.96481
3880,madhya-pradesh,2021,3,452005,22164070,34600062075.11777
3881,madhya-pradesh,2021,3,452010,4126900,5116995913.025614
3882,madhya-pradesh,2021,3,462001,4073176,6413114865.672185
3883,madhya-pradesh,2021,3,482001,4031874,6533062681.252631
3884,madhya-pradesh,2021,3,452001,3814262,4939628151.9133415
3885,madhya-pradesh,2021,3,455001,3411019,5155527776.477329
3886,madhya-pradesh,2021,3,452016,2531200,3787124072.2546887
3887,madhya-pradesh,2021,3,482002,2368726,4169091721.011275
3888,madhya-pradesh,2021,3,452020,2340962,2917120877.2309227
3889,madhya-pradesh,2021,4,462008,97987017,145639258182.99155
3890,madhya-pradesh,2021,4,452005,29248862,46290695147.06075
3891,madhya-pradesh,2021,4,452010,5218813,6467043620.67884
3892,madhya-pradesh,2021,4,452001,5218642,6458915106.776723
3893,madhya-pradesh,2021,4,482001,5053220,8127214279.304961
3894,madhya-pradesh,2021,4,462001,4713553,7350145336.897413
3895,madhya-pradesh,2021,4,455001,4258695,6645714914.574454
3896,madhya-pradesh,2021,4,452016,3186800,4819897276.049288
3897,madhya-pradesh,2021,4,482002,3144266,5557372411.427554
3898,madhya-pradesh,2021,4,452020,3140760,3797721234.7283487
3899,madhya-pradesh,2022,1,462008,119378084,172143368941.89307
3900,madhya-pradesh,2022,1,452005,31734667,48510760291.24387
3901,madhya-pradesh,2022,1,452010,5959407,7263031626.194959
3902,madhya-pradesh,2022,1,452001,5914289,7022464203.9865265
3903,madhya-pradesh,2022,1,482001,5835918,9193584003.745905
3904,madhya-pradesh,2022,1,462001,5434974,8295117043.417895
3905,madhya-pradesh,2022,1,455001,4842367,7496773908.540472
3906,madhya-pradesh,2022,1,452020,3814949,4530100209.355485
3907,madhya-pradesh,2022,1,452016,3736352,5627028238.401191
3908,madhya-pradesh,2022,1,482002,3535166,6311233940.343891
3909,madhya-pradesh,2022,2,462008,137837715,198147341166.69937
3910,madhya-pradesh,2022,2,452005,32975727,49649233331.68253
3911,madhya-pradesh,2022,2,452010,7218657,8588780339.697897
3912,madhya-pradesh,2022,2,452001,7076259,8193327848.437268
3913,madhya-pradesh,2022,2,482001,7032988,10760742332.972424
3914,madhya-pradesh,2022,2,462001,6697994,10032979289.040089
3915,madhya-pradesh,2022,2,455001,5419403,8410015999.6397705
3916,madhya-pradesh,2022,2,452016,4554580,6766903710.683275
3917,madhya-pradesh,2022,2,452020,4540833,5308580645.850723
3918,madhya-pradesh,2022,2,482002,4137398,7303848628.662529
3919,madhya-pradesh,2022,3,480001,164538285,229267141662.06653
3920,madhya-pradesh,2022,3,452005,77073821,101859170927.72552
3921,madhya-pradesh,2022,3,462001,71155689,88368119988.3176
3922,madhya-pradesh,2022,3,462008,45855523,61686718219.72676
3923,madhya-pradesh,2022,3,452001,7471847,8380329351.691161
3924,madhya-pradesh,2022,3,452010,7434496,8613771374.952038
3925,madhya-pradesh,2022,3,482001,7298840,10084918117.362762
3926,madhya-pradesh,2022,3,455001,5949409,8464115413.365906
3927,madhya-pradesh,2022,3,452016,4729334,6525836937.885269
3928,madhya-pradesh,2022,3,452020,4724444,5158456072.730925
3929,madhya-pradesh,2022,4,480001,240053791,341860974379.64307
3930,madhya-pradesh,2022,4,462001,97808901,128469913290.68195
3931,madhya-pradesh,2022,4,452005,87303087,120221960106.04953
3932,madhya-pradesh,2022,4,462008,47477990,64112954199.65948
3933,madhya-pradesh,2022,4,452010,8385618,9603879189.200314
3934,madhya-pradesh,2022,4,452001,8324463,9357366072.945831
3935,madhya-pradesh,2022,4,484001,7999283,10647567573.56091
3936,madhya-pradesh,2022,4,455001,6345033,9374516187.892769
3937,madhya-pradesh,2022,4,482001,6308229,8847328414.794556
3938,madhya-pradesh,2022,4,456006,5717266,8822242705.533184
3939,maharashtra,2018,1,400008,2227885,3105208723.475169
3940,maharashtra,2018,1,411001,1055656,1413523605.5956619
3941,maharashtra,2018,1,411057,168299,280533305.27763397
3942,maharashtra,2018,1,410501,156090,192733705.886016
3943,maharashtra,2018,1,400606,121105,201559877.88188544
3944,maharashtra,2018,1,411033,118850,165427380.13732243
3945,maharashtra,2018,1,411014,114748,209175471.82276022
3946,maharashtra,2018,1,431003,104719,116259679.45781952
3947,maharashtra,2018,1,411041,101787,119594030.23584342
3948,maharashtra,2018,1,421302,95135,137262044.1129402
3949,maharashtra,2018,2,400008,2631405,4703762207.003538
3950,maharashtra,2018,2,411001,1316115,2145613783.5507014
3951,maharashtra,2018,2,411057,242519,422304488.8299024
3952,maharashtra,2018,2,410501,218820,316770191.1098889
3953,maharashtra,2018,2,411014,166457,324218025.22867304
3954,maharashtra,2018,2,411033,157641,261252656.0200929
3955,maharashtra,2018,2,400606,148846,279715772.85043585
3956,maharashtra,2018,2,421302,135128,270573714.7319163
3957,maharashtra,2018,2,411041,133107,189328050.52410924
3958,maharashtra,2018,2,431003,130057,200245075.75779852
3959,maharashtra,2018,3,400008,3111609,5436005565.196791
3960,maharashtra,2018,3,411001,1689517,2829639683.4067717
3961,maharashtra,2018,3,410501,508646,591587000.3501817
3962,maharashtra,2018,3,411057,422874,611270873.2667295
3963,maharashtra,2018,3,411014,265735,483326747.3794536
3964,maharashtra,2018,3,411033,238408,390743516.5145781
3965,maharashtra,2018,3,431003,204502,302541720.1772945
3966,maharashtra,2018,3,421302,201404,447312674.99639803
3967,maharashtra,2018,3,411028,200254,344862780.4685549
3968,maharashtra,2018,3,411041,189200,286384151.7948901
3969,maharashtra,2018,4,400008,4586309,8474903607.1238575
3970,maharashtra,2018,4,411001,2176631,3917444399.4306126
3971,maharashtra,2018,4,411057,652006,884095179.2798569
3972,maharashtra,2018,4,410501,518442,769817705.9044026
3973,maharashtra,2018,4,411014,420715,700159714.8560562
3974,maharashtra,2018,4,421302,400213,785501091.8436023
3975,maharashtra,2018,4,411028,376373,529931830.9797609
3976,maharashtra,2018,4,411033,344206,531815628.96831757
3977,maharashtra,2018,4,400708,314305,368619264.9520594
3978,maharashtra,2018,4,400072,289541,484031730.62145823
3979,maharashtra,2019,1,400008,6494529,10238553958.763014
3980,maharashtra,2019,1,411006,5641935,9202990658.01836
3981,maharashtra,2019,1,411001,2376027,3441020708.2644687
3982,maharashtra,2019,1,411057,1291680,1352213398.9662242
3983,maharashtra,2019,1,410501,936769,1088531393.1142068
3984,maharashtra,2019,1,411033,705098,796780363.891503
3985,maharashtra,2019,1,411014,703615,1011657285.7105505
3986,maharashtra,2019,1,421302,650588,1016319465.7605121
3987,maharashtra,2019,1,411028,593884,747314892.8314726
3988,maharashtra,2019,1,411041,578580,575340284.1574556
3989,maharashtra,2019,2,411006,22544991,34073354893.758354
3990,maharashtra,2019,2,400008,6827030,12401411002.36563
3991,maharashtra,2019,2,411057,2165856,1701151988.4702284
3992,maharashtra,2019,2,411033,1250933,1052200366.1481376
3993,maharashtra,2019,2,411014,1105699,1253903071.6756992
3994,maharashtra,2019,2,411041,994726,710421676.6720306
3995,maharashtra,2019,2,411028,822458,919595179.7844033
3996,maharashtra,2019,2,410501,816802,1127101247.649397
3997,maharashtra,2019,2,411046,736036,711637511.4949976
3998,maharashtra,2019,2,440002,684074,1196325635.67382
3999,maharashtra,2019,3,411006,25995035,42031275308.282005
4000,maharashtra,2019,3,400008,7234595,14467758895.186302
4001,maharashtra,2019,3,411057,4113075,2568524077.835992
4002,maharashtra,2019,3,411033,2374065,1596921146.357568
4003,maharashtra,2019,3,411014,2158511,1880558906.2308745
4004,maharashtra,2019,3,411041,1863384,1151240194.4651384
4005,maharashtra,2019,3,411028,1473236,1359277972.777671
4006,maharashtra,2019,3,411046,1399162,1112254282.503057
4007,maharashtra,2019,3,411038,1367646,963376797.4875424
4008,maharashtra,2019,3,410501,1268839,1480979342.3825912
4009,maharashtra,2019,4,411006,32779718,51360244641.273315
4010,maharashtra,2019,4,400008,10498727,22289347327.905037
4011,maharashtra,2019,4,411057,5242853,3141185779.034028
4012,maharashtra,2019,4,411004,4505845,5714251438.585219
4013,maharashtra,2019,4,411014,3033141,2406336857.5454073
4014,maharashtra,2019,4,411033,3008684,2018214638.8403163
4015,maharashtra,2019,4,411041,2544534,1467560436.8215373
4016,maharashtra,2019,4,411028,1970393,1750661972.7623062
4017,maharashtra,2019,4,411046,1918669,1432422961.6746247
4018,maharashtra,2019,4,411038,1808324,1188240881.385167
4019,maharashtra,2020,1,411004,43278566,64894935103.99599
4020,maharashtra,2020,1,400070,10817537,21066837485.651253
4021,maharashtra,2020,1,411057,5637564,3498481662.551411
4022,maharashtra,2020,1,411014,3577288,2709270512.58689
4023,maharashtra,2020,1,411033,3338361,2293643428.210578
4024,maharashtra,2020,1,411041,2822563,1654901853.7680151
4025,maharashtra,2020,1,440012,2572365,5224820485.536901
4026,maharashtra,2020,1,411046,2258157,1670905373.9413047
4027,maharashtra,2020,1,411028,2249726,1954542698.8450613
4028,maharashtra,2020,1,410501,2085583,2215056414.553487
4029,maharashtra,2020,2,411004,27617700,58352702890.56201
4030,maharashtra,2020,2,400070,6133707,13985785942.628002
4031,maharashtra,2020,2,444510,1773268,4869612765.548667
4032,maharashtra,2020,2,440012,1695433,4365896358.668893
4033,maharashtra,2020,2,411057,1566812,1588831343.3615618
4034,maharashtra,2020,2,411033,1473583,1470500760.125216
4035,maharashtra,2020,2,410501,1370197,1438917505.312336
4036,maharashtra,2020,2,421302,1268368,1772795394.7374768
4037,maharashtra,2020,2,411014,1246164,1342419964.1812515
4038,maharashtra,2020,2,431003,1144503,1537431832.653778
4039,maharashtra,2020,3,411004,49082232,94100767700.43585
4040,maharashtra,2020,3,400070,9322422,19921445454.627357
4041,maharashtra,2020,3,410501,2801571,3007329077.40823
4042,maharashtra,2020,3,411033,2579266,2455050777.865257
4043,maharashtra,2020,3,411057,2246332,1998570489.5234246
4044,maharashtra,2020,3,411014,2096814,2005776005.6437986
4045,maharashtra,2020,3,431001,1958007,3661800243.2774534
4046,maharashtra,2020,3,431003,1924441,2632272615.053278
4047,maharashtra,2020,3,440012,1886074,4404411879.502844
4048,maharashtra,2020,3,411041,1815596,1737159508.2047925
4049,maharashtra,2020,4,411004,48628369,83733590846.6026
4050,maharashtra,2020,4,400070,10292942,19437071904.383442
4051,maharashtra,2020,4,410501,5088128,4921388816.8259945
4052,maharashtra,2020,4,444510,4444889,10914140072.251568
4053,maharashtra,2020,4,411033,4384385,3846739778.821233
4054,maharashtra,2020,4,411014,4117739,3458693807.9549103
4055,maharashtra,2020,4,411057,3737410,3034627308.599435
4056,maharashtra,2020,4,431003,3183797,4104217114.676458
4057,maharashtra,2020,4,411041,3105570,2764392022.9529486
4058,maharashtra,2020,4,411046,3049281,3141625296.983733
4059,maharashtra,2021,1,411004,99287169,142692099313.189
4060,maharashtra,2021,1,400070,25090098,39416189451.46673
4061,maharashtra,2021,1,444510,14752939,29459240170.90883
4062,maharashtra,2021,1,410501,5597174,5283710135.059421
4063,maharashtra,2021,1,411033,5167231,4454661003.7049465
4064,maharashtra,2021,1,411014,5011718,4006389874.363821
4065,maharashtra,2021,1,411057,4560933,3672139833.675662
4066,maharashtra,2021,1,411041,3970507,3298137065.526967
4067,maharashtra,2021,1,440012,3927031,7099760065.066556
4068,maharashtra,2021,1,411046,3668053,3582816058.737564
4069,maharashtra,2021,2,411004,120795663,186134320440.93646
4070,maharashtra,2021,2,400070,27988960,44355645215.55112
4071,maharashtra,2021,2,444510,25401557,51689666317.88881
4072,maharashtra,2021,2,410501,5820240,5718928168.939413
4073,maharashtra,2021,2,440012,4911423,9162320983.838173
4074,maharashtra,2021,2,411033,4333078,4447067830.754314
4075,maharashtra,2021,2,431001,4313072,7018036781.23728
4076,maharashtra,2021,2,411014,3826381,3573102470.8404264
4077,maharashtra,2021,2,412105,3522643,4155458263.9432354
4078,maharashtra,2021,2,411057,3471054,3320265998.5346704
4079,maharashtra,2021,3,411004,155523883,217400690972.0777
4080,maharashtra,2021,3,444510,45378525,84950919432.04364
4081,maharashtra,2021,3,400070,35253876,52493227092.60605
4082,maharashtra,2021,3,410501,8483378,7512931034.073682
4083,maharashtra,2021,3,431001,6658569,9795663070.657686
4084,maharashtra,2021,3,411033,6391773,5955974410.850868
4085,maharashtra,2021,3,411014,6153220,5254893792.249605
4086,maharashtra,2021,3,411057,5518690,4869776610.609431
4087,maharashtra,2021,3,440012,5494787,9251767919.822668
4088,maharashtra,2021,3,412105,5234434,5620948987.57558
4089,maharashtra,2021,4,411004,185423020,259406175394.85846
4090,maharashtra,2021,4,444510,55162139,103212697006.96255
4091,maharashtra,2021,4,400070,50340367,73187916008.75829
4092,maharashtra,2021,4,410501,10198767,9264010974.618313
4093,maharashtra,2021,4,431001,8557377,12404503527.716852
4094,maharashtra,2021,4,411014,7890419,6868558294.36281
4095,maharashtra,2021,4,411033,7862205,7410840168.559816
4096,maharashtra,2021,4,411057,7136353,6247408883.821518
4097,maharashtra,2021,4,431003,6407291,8067351256.978017
4098,maharashtra,2021,4,412105,6367461,6993658658.829407
4099,maharashtra,2022,1,411004,209101358,285005833904.6318
4100,maharashtra,2022,1,444510,69862188,129741278088.80705
4101,maharashtra,2022,1,400070,56011211,80794740859.51787
4102,maharashtra,2022,1,410501,11640038,10636624234.637459
4103,maharashtra,2022,1,431001,9825891,13805827491.422024
4104,maharashtra,2022,1,411033,9348861,8590526583.137423
4105,maharashtra,2022,1,411014,9059263,7848200047.69926
4106,maharashtra,2022,1,411057,8561602,7472972778.678108
4107,maharashtra,2022,1,412105,7459104,8159684878.294653
4108,maharashtra,2022,1,421302,7450111,11482329394.52514
4109,maharashtra,2022,2,411004,262731186,356436998068.0399
4110,maharashtra,2022,2,444510,93575752,168031360482.0629
4111,maharashtra,2022,2,400070,67786894,95416331928.65605
4112,maharashtra,2022,2,410501,13236910,11874309798.75892
4113,maharashtra,2022,2,411014,11697920,10026764352.969936
4114,maharashtra,2022,2,411057,11622532,9909192948.653673
4115,maharashtra,2022,2,431001,11357036,15940998114.996466
4116,maharashtra,2022,2,411033,11248321,10137475801.06741
4117,maharashtra,2022,2,411041,8733671,7423109581.111521
4118,maharashtra,2022,2,412105,8602663,9347399710.593971
4119,maharashtra,2022,3,411033,217102802,241609848561.36984
4120,maharashtra,2022,3,400070,137051260,170363147506.6858
4121,maharashtra,2022,3,400008,49814056,65788617891.76341
4122,maharashtra,2022,3,411004,35565559,46889682733.19162
4123,maharashtra,2022,3,440015,28518450,39580070888.688675
4124,maharashtra,2022,3,422001,16584775,22892863075.667614
4125,maharashtra,2022,3,410501,13708087,12394610913.096243
4126,maharashtra,2022,3,411057,13233019,11257700083.431376
4127,maharashtra,2022,3,444510,12876808,23786716614.652943
4128,maharashtra,2022,3,411014,12461317,10734695463.204502
4129,maharashtra,2022,4,411033,263248580,298971294541.89966
4130,maharashtra,2022,4,400070,180508440,226320223720.06732
4131,maharashtra,2022,4,400008,49240020,65927005243.35176
4132,maharashtra,2022,4,440015,33001619,46646510285.455376
4133,maharashtra,2022,4,422001,29230434,40043689994.83023
4134,maharashtra,2022,4,410501,15124573,13739297710.183975
4135,maharashtra,2022,4,411057,14986782,12424554392.873234
4136,maharashtra,2022,4,411014,13692420,11881222962.18791
